sample,model,comparison,grouping,group,n,RMSE_poorer,RMSE_richer,delta_RMSE,ci_low,ci_high,mean_dMSE,p_value,n_year_clusters
held-out 2020-2022,XGBoost,text given firm and survey,naics_2digit,61,5468,0.3646524856810326,0.3642738584407366,-0.00037862724029602557,-0.0008642119044470764,-3.760749262576857e-05,-0.00029432586082659584,0.2314857487309594,3
held-out 2020-2022,XGBoost,text given firm and survey,naics_2digit,62,33671,0.3507804731027693,0.3509938085344197,0.0002133354316504188,-0.00010185479194879665,0.0007935308298253618,0.0001724269510237369,0.4624061122337949,3
held-out 2020-2022,XGBoost,text given firm and survey,naics_2digit,71,6784,0.3800127811700228,0.3799076251542414,-0.00010515601578137135,-0.0002417635849893407,3.0472114004753692e-05,-7.301207660492067e-05,0.3671656340588223,3
held-out 2020-2022,XGBoost,text given firm and survey,naics_2digit,72,17853,0.36994560752942357,0.36983247560265947,-0.00011313192676409844,-0.0007917028866889497,0.0013387437036386785,-1.4397120797431424e-05,0.9792045053534378,3
held-out 2020-2022,XGBoost,text given firm and survey,naics_2digit,81,19450,0.3694117210555534,0.3687701144366674,-0.0006416066188860148,-0.0009737266357136565,-0.00011659860786344955,-0.00048051590400143116,0.13591119324617726,3
held-out 2020-2022,XGBoost,survey plus text given firm,naics_2digit,11,5612,0.32702555531414057,0.3258940351834222,-0.001131520130718433,-0.0014461027259044523,-0.0008910566617837956,-0.0007328772551392495,0.02093731528366517,3
held-out 2020-2022,XGBoost,survey plus text given firm,naics_2digit,22,19738,0.2983807407083228,0.2990169104213981,0.0006361697130752852,0.0003919783162754098,0.0010342144606054204,0.000377500184861597,0.08271842166665211,3
held-out 2020-2022,XGBoost,survey plus text given firm,naics_2digit,23,80469,0.38132381380934693,0.3786386184916309,-0.0026851953177160492,-0.004021842466595205,-0.0014535827704816318,-0.002101057951483217,0.06114381222465342,3
held-out 2020-2022,XGBoost,survey plus text given firm,naics_2digit,31,11849,0.3501315648281359,0.3494757835448785,-0.0006557812832573839,-0.0018097612309522226,0.00012366024103527273,-0.0005144550540952325,0.3105177666813268,3
held-out 2020-2022,XGBoost,survey plus text given firm,naics_2digit,32,24302,0.3493618702536289,0.3481125219193118,-0.0012493483343171685,-0.0028448551073705364,-9.730117123285531e-05,-0.0009374345369867849,0.234607726927193,3
held-out 2020-2022,XGBoost,survey plus text given firm,naics_2digit,33,65796,0.35364161261030586,0.3522207402797723,-0.0014208723305335624,-0.0022560989806633125,-0.000672191962314328,-0.0010338822467951016,0.08188136839547357,3
held-out 2020-2022,XGBoost,survey plus text given firm,naics_2digit,42,67975,0.3819265671230938,0.3803829548196292,-0.0015436123034646143,-0.00344407056082785,-0.0006637436194973922,-0.0012575002242275267,0.20281423657061975,3
held-out 2020-2022,XGBoost,survey plus text given firm,naics_2digit,44,22993,0.3648778589643394,0.36323137591451304,-0.0016464830498263971,-0.003487345829563171,-0.0007787393641273122,-0.0012799207485051317,0.17040533145509962,3
held-out 2020-2022,XGBoost,survey plus text given firm,naics_2digit,45,8515,0.39490466778591793,0.39326377847188526,-0.001640889314032612,-0.0032593706366525477,-0.0008025919636248102,-0.0013705015051304434,0.14270413743831048,3
held-out 2020-2022,XGBoost,survey plus text given firm,naics_2digit,48,28052,0.3800812912201412,0.3792005219554029,-0.0008807692647383458,-0.0013517213271079243,-0.0006303364215359819,-0.0006889116688017744,0.05372714492205758,3
held-out 2020-2022,XGBoost,survey plus text given firm,naics_2digit,51,7084,0.39378242699124144,0.39284533880370925,-0.0009370881875321868,-0.0023830735042355,-0.0002699516794998913,-0.0008138304844951108,0.25515421464385385,3
held-out 2020-2022,XGBoost,survey plus text given firm,naics_2digit,52,6593,0.3805343823500116,0.38086879902739024,0.0003344166773786572,-0.0010700351469197789,0.001180768927997733,0.00019759215585869272,0.7386245553781066,3
held-out 2020-2022,XGBoost,survey plus text given firm,naics_2digit,53,56174,0.3407836685988639,0.3405644297795995,-0.00021923881926438904,-0.0008028010189513601,0.00017518242388214755,-0.00016974185287897648,0.47108678281466493,3
held-out 2020-2022,XGBoost,survey plus text given firm,naics_2digit,54,65332,0.39294132795383074,0.3919331379625574,-0.0010081899912732784,-0.00203616689964381,-0.0003342723299696315,-0.0008286421348352755,0.16745732600804572,3
held-out 2020-2022,XGBoost,survey plus text given firm,naics_2digit,55,23480,0.4111246837964225,0.4104702333716207,-0.000654450424801778,-0.00099061982180787,-0.0002544738218815956,-0.0005481583876583111,0.08960875505548778,3
held-out 2020-2022,XGBoost,survey plus text given firm,naics_2digit,56,47772,0.37952660388101295,0.3781848806478712,-0.0013417232331416895,-0.0022680592066383065,-0.0007803184254991935,-0.001049016262860998,0.08478183888749118,3
held-out 2020-2022,XGBoost,survey plus text given firm,naics_2digit,61,5468,0.36550540650620567,0.3642738584407366,-0.0012315480654689903,-0.0017515668431145603,-0.0006977050377998673,-0.0009204136735015953,0.05358279592388884,3
held-out 2020-2022,XGBoost,survey plus text given firm,naics_2digit,62,33671,0.351982026653674,0.3509938085344197,-0.0009882181192543138,-0.0018788366885197916,-0.0003292872497315247,-0.0007276341622834429,0.14506734169305482,3
held-out 2020-2022,XGBoost,survey plus text given firm,naics_2digit,71,6784,0.381011168604484,0.3799076251542414,-0.00110354345024255,-0.001362370165326643,-0.0007672471765074462,-0.0008488475495952592,0.019103864998140575,3
held-out 2020-2022,XGBoost,survey plus text given firm,naics_2digit,72,17853,0.37078497784981607,0.36983247560265947,-0.0009525022471565947,-0.00136507890572235,-0.00022947977332410385,-0.0006679465791220398,0.12235850405968633,3
held-out 2020-2022,XGBoost,survey plus text given firm,naics_2digit,81,19450,0.3704679709954949,0.3687701144366674,-0.0016978565588274819,-0.002575330142038146,-0.0007941664628412504,-0.001278428949089276,0.07706162283487898,3
